purchase_date,appliance,capture_date,energy,Warranty_date
2010-12-26,Furnace,2013-12-26,.162,
2011-12-26,Furnace,2013-12-26,.162,
2010-12-27,Furnace,2013-12-27,.174,
2011-12-27,Furnace,2013-12-27,.174,
2011-12-28,Furnace,2013-12-28,.188,
2011-12-29,Furnace,2013-12-29,.196,
2011-12-30,Furnace,2013-12-30,.156,
2011-12-31,Furnace,2013-12-31,.176,
2010-01-01,Furnace,2014-01-01,.179,
2011-01-01,Furnace,2014-01-01,.179,
2012-01-01,Furnace,2014-01-01,.179,
2010-01-02,Furnace,2014-01-02,.151,
2011-01-02,Furnace,2014-01-02,.151,
2012-01-02,Furnace,2014-01-02,.151,
2011-01-03,Furnace,2014-01-03,.161,
2012-01-03,Furnace,2014-01-03,.161,
2010-01-04,Furnace,2014-01-04,.184,
2011-01-04,Furnace,2014-01-04,.184,
2010-01-05,Furnace,2014-01-05,.165,
2011-01-05,Furnace,2014-01-05,.165,
2010-01-06,Furnace,2014-01-06,.151,
2012-01-06,Furnace,2014-01-06,.151,
2010-01-07,Furnace,2014-01-07,.172,
2012-01-07,Furnace,2014-01-07,.172,
2011-01-08,Furnace,2014-01-08,.186,
2010-01-09,Furnace,2014-01-09,.155,
2011-01-09,Furnace,2014-01-09,.155,
2010-01-10,Furnace,2014-01-10,.177,
2011-01-10,Furnace,2014-01-10,.177,
2012-01-10,Furnace,2014-01-10,.177,
2010-01-11,Furnace,2014-01-11,.172,
2012-01-11,Furnace,2014-01-11,.172,
2012-01-12,Furnace,2014-01-12,.185,
2010-01-13,Furnace,2014-01-13,.169,
2011-01-13,Furnace,2014-01-13,.169,
2012-01-13,Furnace,2014-01-13,.169,
2011-01-14,Furnace,2014-01-14,.185,
2012-01-14,Furnace,2014-01-14,.185,
2010-01-15,Furnace,2014-01-15,.178,
2012-01-15,Furnace,2014-01-15,.178,
2010-01-16,Furnace,2014-01-16,.162,
2011-01-16,Furnace,2014-01-16,.162,
2012-01-16,Furnace,2014-01-16,.162,
2010-01-17,Furnace,2014-01-17,.195,
2011-01-17,Furnace,2014-01-17,.195,
2010-01-18,Furnace,2014-01-18,.168,
2011-01-18,Furnace,2014-01-18,.168,
2012-01-18,Furnace,2014-01-18,.168,
2010-01-19,Furnace,2014-01-19,.190,
2012-01-19,Furnace,2014-01-19,.190,
2010-01-20,Furnace,2014-01-20,.198,
2012-01-20,Furnace,2014-01-20,.198,
2010-01-21,Furnace,2014-01-21,.156,
2012-01-21,Furnace,2014-01-21,.156,
2010-01-22,Furnace,2014-01-22,.191,
2011-01-22,Furnace,2014-01-22,.191,
2010-01-23,Furnace,2014-01-23,.197,
2011-01-23,Furnace,2014-01-23,.197,
2012-01-23,Furnace,2014-01-23,.197,
2010-01-24,Furnace,2014-01-24,.174,
2011-01-24,Furnace,2014-01-24,.174,
2012-01-24,Furnace,2014-01-24,.174,
2010-01-25,Furnace,2014-01-25,.175,
2011-01-25,Furnace,2014-01-25,.175,
2010-01-26,Furnace,2014-01-26,.171,
2011-01-26,Furnace,2014-01-26,.171,
2012-01-26,Furnace,2014-01-26,.171,
2010-01-27,Furnace,2014-01-27,.194,
2011-01-27,Furnace,2014-01-27,.194,
2012-01-27,Furnace,2014-01-27,.194,
2010-01-28,Furnace,2014-01-28,.197,
2011-01-28,Furnace,2014-01-28,.197,
2012-01-28,Furnace,2014-01-28,.197,
2010-01-29,Furnace,2014-01-29,.199,
2011-01-29,Furnace,2014-01-29,.199,
2010-01-30,Furnace,2014-01-30,.174,
2011-01-30,Furnace,2014-01-30,.174,
2011-01-31,Furnace,2014-01-31,.155,
2011-02-01,Furnace,2014-02-01,.161,
2010-02-02,Furnace,2014-02-02,.186,
2011-02-02,Furnace,2014-02-02,.186,
2010-02-03,Furnace,2014-02-03,.182,
2012-02-03,Furnace,2014-02-03,.182,
2011-02-04,Furnace,2014-02-04,.179,
2012-02-04,Furnace,2014-02-04,.179,
2010-02-07,Furnace,2014-02-07,.165,
2011-02-07,Furnace,2014-02-07,.165,
2012-02-07,Furnace,2014-02-07,.165,
2011-02-08,Furnace,2014-02-08,.169,
2012-02-08,Furnace,2014-02-08,.169,
2010-02-09,Furnace,2014-02-09,.157,
2011-02-09,Furnace,2014-02-09,.157,
2012-02-09,Furnace,2014-02-09,.157,
2010-02-10,Furnace,2014-02-10,.151,
2011-02-10,Furnace,2014-02-10,.151,
2010-02-11,Furnace,2014-02-11,.172,
2011-02-11,Furnace,2014-02-11,.172,
2010-02-12,Furnace,2014-02-12,.162,
2011-02-12,Furnace,2014-02-12,.162,
2010-02-13,Furnace,2014-02-13,.152,
2012-02-13,Furnace,2014-02-13,.152,
2010-02-14,Furnace,2014-02-14,.194,
2012-02-14,Furnace,2014-02-14,.194,
2010-02-15,Furnace,2014-02-15,.195,
2012-02-15,Furnace,2014-02-15,.195,
2010-02-16,Furnace,2014-02-16,.192,
2011-02-16,Furnace,2014-02-16,.192,
2012-02-16,Furnace,2014-02-16,.192,
2010-02-17,Furnace,2014-02-17,.190,
2011-02-17,Furnace,2014-02-17,.190,
2012-02-17,Furnace,2014-02-17,.190,
2010-02-18,Furnace,2014-02-18,.174,
2012-02-18,Furnace,2014-02-18,.174,
2010-02-19,Furnace,2014-02-19,.157,
2011-02-19,Furnace,2014-02-19,.157,
2011-02-20,Furnace,2014-02-20,.196,
2012-02-20,Furnace,2014-02-20,.196,
2010-02-21,Furnace,2014-02-21,.199,
2011-02-21,Furnace,2014-02-21,.199,
2012-02-21,Furnace,2014-02-21,.199,
2010-02-22,Furnace,2014-02-22,.195,
2011-02-22,Furnace,2014-02-22,.195,
2012-02-22,Furnace,2014-02-22,.195,
2010-02-23,Furnace,2014-02-23,.177,
2011-02-23,Furnace,2014-02-23,.177,
2012-02-23,Furnace,2014-02-23,.177,
2010-02-24,Furnace,2014-02-24,.186,
2010-02-25,Furnace,2014-02-25,.179,
2012-02-25,Furnace,2014-02-25,.179,
2010-02-26,Furnace,2014-02-26,.180,
2011-02-26,Furnace,2014-02-26,.180,
2012-02-26,Furnace,2014-02-26,.180,
2010-02-27,Furnace,2014-02-27,.197,
2011-02-27,Furnace,2014-02-27,.197,
2010-02-28,Furnace,2014-02-28,.160,
2011-02-28,Furnace,2014-02-28,.160,
2012-02-29,Furnace,2014-02-28,.160,
2010-03-01,Furnace,2014-03-01,.194,
2012-03-01,Furnace,2014-03-01,.194,
2010-03-02,Furnace,2014-03-02,.183,
2010-03-03,Furnace,2014-03-03,.186,
2011-03-03,Furnace,2014-03-03,.186,
2012-03-03,Furnace,2014-03-03,.186,
2010-03-04,Furnace,2014-03-04,.164,
2011-03-04,Furnace,2014-03-04,.164,
2012-03-04,Furnace,2014-03-04,.164,
2012-03-05,Furnace,2014-03-05,.166,
2011-03-06,Furnace,2014-03-06,.190,
2012-03-06,Furnace,2014-03-06,.190,
2010-03-07,Furnace,2014-03-07,.186,
2011-03-07,Furnace,2014-03-07,.186,
2011-03-08,Furnace,2014-03-08,.185,
2012-03-08,Furnace,2014-03-08,.185,
2010-03-09,Furnace,2014-03-09,.189,
2011-03-09,Furnace,2014-03-09,.189,
2010-03-10,Furnace,2014-03-10,.153,
2010-03-11,Furnace,2014-03-11,.187,
2012-03-11,Furnace,2014-03-11,.187,
2010-03-12,Furnace,2014-03-12,.151,
2011-03-12,Furnace,2014-03-12,.151,
2012-03-12,Furnace,2014-03-12,.151,
2010-03-13,Furnace,2014-03-13,.165,
2011-03-13,Furnace,2014-03-13,.165,
2010-03-14,Furnace,2014-03-14,.169,
2011-03-14,Furnace,2014-03-14,.169,
2012-03-14,Furnace,2014-03-14,.169,
2011-03-15,Furnace,2014-03-15,.190,
2012-03-15,Furnace,2014-03-15,.190,
2011-03-16,Furnace,2014-03-16,.193,
2012-03-16,Furnace,2014-03-16,.193,
2011-03-17,Furnace,2014-03-17,.180,
2012-03-17,Furnace,2014-03-17,.180,
2011-03-18,Furnace,2014-03-18,.174,
2012-03-18,Furnace,2014-03-18,.174,
2010-03-19,Furnace,2014-03-19,.180,
2011-03-19,Furnace,2014-03-19,.180,
2012-03-19,Furnace,2014-03-19,.180,
2011-03-20,Furnace,2014-03-20,.188,
2012-03-20,Furnace,2014-03-20,.188,
2010-03-21,Furnace,2014-03-21,.152,
2011-03-23,Furnace,2014-03-23,.184,
2012-03-23,Furnace,2014-03-23,.184,
2010-03-24,Furnace,2014-03-24,.171,
2011-03-24,Furnace,2014-03-24,.171,
2012-03-24,Furnace,2014-03-24,.171,
2010-03-25,Furnace,2014-03-25,.154,
2011-03-25,Furnace,2014-03-25,.154,
2012-03-25,Furnace,2014-03-25,.154,
2011-03-26,Furnace,2014-03-26,.180,
2012-03-26,Furnace,2014-03-26,.180,
2011-03-27,Furnace,2014-03-27,.198,
2012-03-27,Furnace,2014-03-27,.198,
2010-03-28,Furnace,2014-03-28,.197,
2011-03-28,Furnace,2014-03-28,.197,
2010-03-29,Furnace,2014-03-29,.157,
2011-03-29,Furnace,2014-03-29,.157,
2012-03-29,Furnace,2014-03-29,.157,
2010-03-30,Furnace,2014-03-30,.198,
2011-03-30,Furnace,2014-03-30,.198,
2012-03-30,Furnace,2014-03-30,.198,
2010-04-02,Furnace,2014-04-02,.157,
2011-04-02,Furnace,2014-04-02,.157,
2012-04-02,Furnace,2014-04-02,.157,
2010-04-03,Furnace,2014-04-03,.156,
2011-04-03,Furnace,2014-04-03,.156,
2012-04-03,Furnace,2014-04-03,.156,
2011-04-04,Furnace,2014-04-04,.161,
2010-04-05,Furnace,2014-04-05,.187,
2011-04-05,Furnace,2014-04-05,.187,
2012-04-05,Furnace,2014-04-05,.187,
2010-04-06,Furnace,2014-04-06,.166,
2011-04-06,Furnace,2014-04-06,.166,
2012-04-06,Furnace,2014-04-06,.166,
2010-04-07,Furnace,2014-04-07,.179,
2011-04-07,Furnace,2014-04-07,.179,
2012-04-07,Furnace,2014-04-07,.179,
2010-04-08,Furnace,2014-04-08,.198,
2011-04-08,Furnace,2014-04-08,.198,
2012-04-08,Furnace,2014-04-08,.198,
2010-04-09,Furnace,2014-04-09,.168,
2011-04-09,Furnace,2014-04-09,.168,
2012-04-09,Furnace,2014-04-09,.168,
2011-04-10,Furnace,2014-04-10,.191,
2010-04-11,Furnace,2014-04-11,.151,
2011-04-11,Furnace,2014-04-11,.151,
2012-04-11,Furnace,2014-04-11,.151,
2010-04-12,Furnace,2014-04-12,.163,
2011-04-12,Furnace,2014-04-12,.163,
2010-04-13,Furnace,2014-04-13,.152,
2011-04-13,Furnace,2014-04-13,.152,
2012-04-13,Furnace,2014-04-13,.152,
2010-04-14,Furnace,2014-04-14,.187,
2011-04-14,Furnace,2014-04-14,.187,
2012-04-14,Furnace,2014-04-14,.187,
2010-04-15,Furnace,2014-04-15,.151,
2011-04-15,Furnace,2014-04-15,.151,
2010-04-16,Furnace,2014-04-16,.168,
2011-04-16,Furnace,2014-04-16,.168,
2012-04-16,Furnace,2014-04-16,.168,
2010-04-17,Furnace,2014-04-17,.175,
2011-04-17,Furnace,2014-04-17,.175,
2012-04-17,Furnace,2014-04-17,.175,
2010-04-18,Furnace,2014-04-18,.183,
2011-04-18,Furnace,2014-04-18,.183,
2012-04-18,Furnace,2014-04-18,.183,
2010-04-19,Furnace,2014-04-19,.190,
2012-04-19,Furnace,2014-04-19,.190,
2011-04-20,Furnace,2014-04-20,.185,
2012-04-20,Furnace,2014-04-20,.185,
2010-04-21,Furnace,2014-04-21,.178,
2011-04-21,Furnace,2014-04-21,.178,
2012-04-21,Furnace,2014-04-21,.178,
2012-04-22,Furnace,2014-04-22,.200,
2010-04-23,Furnace,2014-04-23,.159,
2011-04-23,Furnace,2014-04-23,.159,
2011-04-24,Furnace,2014-04-24,.191,
2012-04-24,Furnace,2014-04-24,.191,
2010-04-25,Furnace,2014-04-25,.180,
2011-04-25,Furnace,2014-04-25,.180,
2012-04-25,Furnace,2014-04-25,.180,
2010-04-26,Furnace,2014-04-26,.179,
2011-04-26,Furnace,2014-04-26,.179,
2012-04-26,Furnace,2014-04-26,.179,
2011-04-27,Furnace,2014-04-27,.193,
2012-04-27,Furnace,2014-04-27,.193,
2010-04-28,Furnace,2014-04-28,.160,
2011-04-28,Furnace,2014-04-28,.160,
2012-04-28,Furnace,2014-04-28,.160,
2010-04-29,Furnace,2014-04-29,.173,
2012-04-29,Furnace,2014-04-29,.173,
2010-04-30,Furnace,2014-04-30,.159,
2012-04-30,Furnace,2014-04-30,.159,
2010-05-01,Furnace,2014-05-01,.190,
2011-05-01,Furnace,2014-05-01,.190,
2012-05-01,Furnace,2014-05-01,.190,
2010-05-02,Furnace,2014-05-02,.173,
2011-05-02,Furnace,2014-05-02,.173,
2010-05-03,Furnace,2014-05-03,.161,
2010-05-04,Furnace,2014-05-04,.171,
2010-05-05,Furnace,2014-05-05,.168,
2012-05-05,Furnace,2014-05-05,.168,
2010-05-06,Furnace,2014-05-06,.197,
2011-05-06,Furnace,2014-05-06,.197,
2010-05-07,Furnace,2014-05-07,.171,
2011-05-07,Furnace,2014-05-07,.171,
2011-05-08,Furnace,2014-05-08,.177,
2012-05-08,Furnace,2014-05-08,.177,
2010-05-09,Furnace,2014-05-09,.161,
2010-05-10,Furnace,2014-05-10,.159,
2011-05-10,Furnace,2014-05-10,.159,
2012-05-10,Furnace,2014-05-10,.159,
2010-05-11,Furnace,2014-05-11,.160,
2012-05-11,Furnace,2014-05-11,.160,
2012-05-12,Furnace,2014-05-12,.181,
2010-05-13,Furnace,2014-05-13,.155,
2011-05-13,Furnace,2014-05-13,.155,
2012-05-13,Furnace,2014-05-13,.155,
2011-05-14,Furnace,2014-05-14,.197,
2012-05-14,Furnace,2014-05-14,.197,
2011-05-15,Furnace,2014-05-15,.194,
2010-05-16,Furnace,2014-05-16,.152,
2011-05-16,Furnace,2014-05-16,.152,
2010-05-17,Furnace,2014-05-17,.195,
2011-05-17,Furnace,2014-05-17,.195,
2012-05-17,Furnace,2014-05-17,.195,
2010-05-18,Furnace,2014-05-18,.161,
2011-05-18,Furnace,2014-05-18,.161,
2012-05-18,Furnace,2014-05-18,.161,
2010-05-19,Furnace,2014-05-19,.170,
2011-05-19,Furnace,2014-05-19,.170,
2010-05-20,Furnace,2014-05-20,.184,
2011-05-20,Furnace,2014-05-20,.184,
2010-05-21,Furnace,2014-05-21,.190,
2011-05-21,Furnace,2014-05-21,.190,
2012-05-21,Furnace,2014-05-21,.190,
2010-05-22,Furnace,2014-05-22,.194,
2012-05-22,Furnace,2014-05-22,.194,
2010-05-23,Furnace,2014-05-23,.168,
2011-05-23,Furnace,2014-05-23,.168,
2012-05-23,Furnace,2014-05-23,.168,
2010-05-24,Furnace,2014-05-24,.176,
2011-05-24,Furnace,2014-05-24,.176,
2012-05-25,Furnace,2014-05-25,.197,
2011-05-26,Furnace,2014-05-26,.159,
2012-05-26,Furnace,2014-05-26,.159,
2012-05-27,Furnace,2014-05-27,.152,
2010-05-28,Furnace,2014-05-28,.174,
2011-05-28,Furnace,2014-05-28,.174,
2012-05-28,Furnace,2014-05-28,.174,
2010-05-29,Furnace,2014-05-29,.181,
2012-05-29,Furnace,2014-05-29,.181,
2010-05-30,Furnace,2014-05-30,.156,
2011-05-30,Furnace,2014-05-30,.156,
2012-05-30,Furnace,2014-05-30,.156,
2010-05-31,Furnace,2014-05-31,.199,
2011-05-31,Furnace,2014-05-31,.199,
2012-05-31,Furnace,2014-05-31,.199,
2010-06-01,Furnace,2014-06-01,.153,
2011-06-01,Furnace,2014-06-01,.153,
2012-06-01,Furnace,2014-06-01,.153,
2010-06-02,Furnace,2014-06-02,.174,
2011-06-02,Furnace,2014-06-02,.174,
2012-06-02,Furnace,2014-06-02,.174,
2010-06-03,Furnace,2014-06-03,.179,
2011-06-03,Furnace,2014-06-03,.179,
2012-06-03,Furnace,2014-06-03,.179,
2011-06-04,Furnace,2014-06-04,.167,
2012-06-04,Furnace,2014-06-04,.167,
2010-06-05,Furnace,2014-06-05,.197,
2011-06-05,Furnace,2014-06-05,.197,
2012-06-05,Furnace,2014-06-05,.197,
2010-06-06,Furnace,2014-06-06,.152,
2010-06-07,Furnace,2014-06-07,.171,
2012-06-07,Furnace,2014-06-07,.171,
2010-06-08,Furnace,2014-06-08,.198,
2012-06-08,Furnace,2014-06-08,.198,
2010-06-09,Furnace,2014-06-09,.191,
2012-06-09,Furnace,2014-06-09,.191,
2010-06-10,Furnace,2014-06-10,.198,
2012-06-10,Furnace,2014-06-10,.198,
2010-06-11,Furnace,2014-06-11,.157,
2011-06-11,Furnace,2014-06-11,.157,
2012-06-11,Furnace,2014-06-11,.157,
2010-06-12,Furnace,2014-06-12,.158,
2011-06-12,Furnace,2014-06-12,.158,
2010-06-13,Furnace,2014-06-13,.189,
2011-06-13,Furnace,2014-06-13,.189,
2012-06-13,Furnace,2014-06-13,.189,
2012-06-14,Furnace,2014-06-14,.182,
2010-06-15,Furnace,2014-06-15,.195,
2011-06-15,Furnace,2014-06-15,.195,
2012-06-15,Furnace,2014-06-15,.195,
2010-06-16,Furnace,2014-06-16,.153,
2011-06-16,Furnace,2014-06-16,.153,
2010-06-17,Furnace,2014-06-17,.192,
2011-06-17,Furnace,2014-06-17,.192,
2011-06-18,Furnace,2014-06-18,.158,
2010-06-19,Furnace,2014-06-19,.152,
2011-06-19,Furnace,2014-06-19,.152,
2010-06-20,Furnace,2014-06-20,.171,
2011-06-20,Furnace,2014-06-20,.171,
2011-06-21,Furnace,2014-06-21,.195,
2012-06-21,Furnace,2014-06-21,.195,
2010-06-22,Furnace,2014-06-22,.194,
2012-06-22,Furnace,2014-06-22,.194,
2010-06-23,Furnace,2014-06-23,.193,
2012-06-23,Furnace,2014-06-23,.193,
2010-06-24,Furnace,2014-06-24,.156,
2011-06-24,Furnace,2014-06-24,.156,
2010-06-25,Furnace,2014-06-25,.184,
2010-06-26,Furnace,2014-06-26,.183,
2011-06-26,Furnace,2014-06-26,.183,
2011-06-27,Furnace,2014-06-27,.172,
2012-06-27,Furnace,2014-06-27,.172,
2010-06-28,Furnace,2014-06-28,.187,
2012-06-28,Furnace,2014-06-28,.187,
2010-06-29,Furnace,2014-06-29,.160,
2011-06-29,Furnace,2014-06-29,.160,
2010-06-30,Furnace,2014-06-30,.157,
2010-07-01,Furnace,2014-07-01,.171,
2010-07-02,Furnace,2014-07-02,.186,
2010-07-03,Furnace,2014-07-03,.199,
2011-07-03,Furnace,2014-07-03,.199,
2010-07-04,Furnace,2014-07-04,.185,
2011-07-04,Furnace,2014-07-04,.185,
2012-07-04,Furnace,2014-07-04,.185,
2011-07-05,Furnace,2014-07-05,.194,
2012-07-05,Furnace,2014-07-05,.194,
2012-07-06,Furnace,2014-07-06,.152,
2010-07-07,Furnace,2014-07-07,.166,
2012-07-07,Furnace,2014-07-07,.166,
2010-07-08,Furnace,2014-07-08,.173,
2010-07-09,Furnace,2014-07-09,.176,
2011-07-09,Furnace,2014-07-09,.176,
2010-07-10,Furnace,2014-07-10,.151,
2011-07-10,Furnace,2014-07-10,.151,
2011-07-11,Furnace,2014-07-11,.167,
2012-07-11,Furnace,2014-07-11,.167,
2010-07-12,Furnace,2014-07-12,.186,
2011-07-12,Furnace,2014-07-12,.186,
2010-07-13,Furnace,2014-07-13,.187,
2011-07-13,Furnace,2014-07-13,.187,
2012-07-13,Furnace,2014-07-13,.187,
2011-07-14,Furnace,2014-07-14,.200,
2012-07-14,Furnace,2014-07-14,.200,
2010-07-15,Furnace,2014-07-15,.176,
2011-07-15,Furnace,2014-07-15,.176,
2011-07-16,Furnace,2014-07-16,.181,
2010-07-17,Furnace,2014-07-17,.197,
2011-07-17,Furnace,2014-07-17,.197,
2010-07-18,Furnace,2014-07-18,.184,
2011-07-18,Furnace,2014-07-18,.184,
2010-07-19,Furnace,2014-07-19,.171,
2011-07-19,Furnace,2014-07-19,.171,
2012-07-19,Furnace,2014-07-19,.171,
2010-07-20,Furnace,2014-07-20,.180,
2011-07-20,Furnace,2014-07-20,.180,
2012-07-20,Furnace,2014-07-20,.180,
2010-07-21,Furnace,2014-07-21,.182,
2012-07-21,Furnace,2014-07-21,.182,
2010-07-22,Furnace,2014-07-22,.160,
2011-07-22,Furnace,2014-07-22,.160,
2010-07-23,Furnace,2014-07-23,.188,
2010-07-24,Furnace,2014-07-24,.171,
2011-07-24,Furnace,2014-07-24,.171,
2012-07-24,Furnace,2014-07-24,.171,
2010-07-25,Furnace,2014-07-25,.154,
2011-07-25,Furnace,2014-07-25,.154,
2010-07-26,Furnace,2014-07-26,.167,
2011-07-26,Furnace,2014-07-26,.167,
2012-07-26,Furnace,2014-07-26,.167,
2010-07-27,Furnace,2014-07-27,.168,
2012-07-27,Furnace,2014-07-27,.168,
2010-07-28,Furnace,2014-07-28,.194,
2011-07-28,Furnace,2014-07-28,.194,
2012-07-28,Furnace,2014-07-28,.194,
2010-07-29,Furnace,2014-07-29,.192,
2011-07-29,Furnace,2014-07-29,.192,
2011-07-30,Furnace,2014-07-30,.198,
2012-07-30,Furnace,2014-07-30,.198,
2011-07-31,Furnace,2014-07-31,.166,
2010-08-01,Furnace,2014-08-01,.176,
2011-08-01,Furnace,2014-08-01,.176,
2010-08-02,Furnace,2014-08-02,.171,
2011-08-02,Furnace,2014-08-02,.171,
2012-08-02,Furnace,2014-08-02,.171,
2010-08-03,Furnace,2014-08-03,.183,
2011-08-03,Furnace,2014-08-03,.183,
2012-08-03,Furnace,2014-08-03,.183,
2010-08-04,Furnace,2014-08-04,.155,
2011-08-04,Furnace,2014-08-04,.155,
2010-08-05,Furnace,2014-08-05,.168,
2012-08-05,Furnace,2014-08-05,.168,
2011-08-06,Furnace,2014-08-06,.167,
2011-08-07,Furnace,2014-08-07,.192,
2012-08-07,Furnace,2014-08-07,.192,
2012-08-08,Furnace,2014-08-08,.178,
2012-08-09,Furnace,2014-08-09,.169,
2010-08-10,Furnace,2014-08-10,.184,
2011-08-10,Furnace,2014-08-10,.184,
2010-08-11,Furnace,2014-08-11,.164,
2011-08-11,Furnace,2014-08-11,.164,
2012-08-11,Furnace,2014-08-11,.164,
2010-08-12,Furnace,2014-08-12,.195,
2011-08-12,Furnace,2014-08-12,.195,
2012-08-12,Furnace,2014-08-12,.195,
2010-08-13,Furnace,2014-08-13,.186,
2011-08-13,Furnace,2014-08-13,.186,
2012-08-13,Furnace,2014-08-13,.186,
2010-08-14,Furnace,2014-08-14,.163,
2011-08-14,Furnace,2014-08-14,.163,
2012-08-14,Furnace,2014-08-14,.163,
2010-08-15,Furnace,2014-08-15,.196,
2011-08-15,Furnace,2014-08-15,.196,
2012-08-15,Furnace,2014-08-15,.196,
2010-08-16,Furnace,2014-08-16,.159,
2011-08-16,Furnace,2014-08-16,.159,
2012-08-16,Furnace,2014-08-16,.159,
2010-08-17,Furnace,2014-08-17,.198,
2011-08-17,Furnace,2014-08-17,.198,
2012-08-17,Furnace,2014-08-17,.198,
2010-08-18,Furnace,2014-08-18,.177,
2010-08-19,Furnace,2014-08-19,.199,
2012-08-19,Furnace,2014-08-19,.199,
2012-08-20,Furnace,2014-08-20,.160,
2010-08-21,Furnace,2014-08-21,.164,
2011-08-21,Furnace,2014-08-21,.164,
2010-08-22,Furnace,2014-08-22,.160,
2011-08-22,Furnace,2014-08-22,.160,
2012-08-23,Furnace,2014-08-23,.196,
2010-08-24,Furnace,2014-08-24,.186,
2011-08-24,Furnace,2014-08-24,.186,
2012-08-24,Furnace,2014-08-24,.186,
2011-08-25,Furnace,2014-08-25,.157,
2011-08-26,Furnace,2014-08-26,.182,
2012-08-26,Furnace,2014-08-26,.182,
2011-08-27,Furnace,2014-08-27,.177,
2012-08-27,Furnace,2014-08-27,.177,
2011-08-28,Furnace,2014-08-28,.188,
2012-08-28,Furnace,2014-08-28,.188,
2011-08-29,Furnace,2014-08-29,.178,
2012-08-29,Furnace,2014-08-29,.178,
2010-08-31,Furnace,2014-08-31,.163,
2010-09-01,Furnace,2014-09-01,.197,
2010-09-02,Furnace,2014-09-02,.154,
2010-09-03,Furnace,2014-09-03,.151,
2010-09-04,Furnace,2014-09-04,.194,
2011-09-04,Furnace,2014-09-04,.194,
2012-09-04,Furnace,2014-09-04,.194,
2010-09-05,Furnace,2014-09-05,.175,
2010-09-06,Furnace,2014-09-06,.164,
2010-09-07,Furnace,2014-09-07,.150,
2012-09-07,Furnace,2014-09-07,.150,
2011-09-08,Furnace,2014-09-08,.188,
2012-09-08,Furnace,2014-09-08,.188,
2010-09-09,Furnace,2014-09-09,.178,
2011-09-09,Furnace,2014-09-09,.178,
2012-09-09,Furnace,2014-09-09,.178,
2010-09-10,Furnace,2014-09-10,.177,
2012-09-10,Furnace,2014-09-10,.177,
2010-09-11,Furnace,2014-09-11,.168,
2011-09-11,Furnace,2014-09-11,.168,
2012-09-11,Furnace,2014-09-11,.168,
2010-09-12,Furnace,2014-09-12,.187,
2011-09-12,Furnace,2014-09-12,.187,
2010-09-13,Furnace,2014-09-13,.174,
2011-09-13,Furnace,2014-09-13,.174,
2012-09-13,Furnace,2014-09-13,.174,
2010-09-14,Furnace,2014-09-14,.190,
2011-09-14,Furnace,2014-09-14,.190,
2010-09-15,Furnace,2014-09-15,.162,
2012-09-16,Furnace,2014-09-16,.153,
2010-09-17,Furnace,2014-09-17,.180,
2011-09-17,Furnace,2014-09-17,.180,
2012-09-17,Furnace,2014-09-17,.180,
2010-09-18,Furnace,2014-09-18,.184,
2011-09-18,Furnace,2014-09-18,.184,
2012-09-18,Furnace,2014-09-18,.184,
2010-09-19,Furnace,2014-09-19,.175,
2011-09-19,Furnace,2014-09-19,.175,
2012-09-19,Furnace,2014-09-19,.175,
2010-09-20,Furnace,2014-09-20,.169,
2011-09-20,Furnace,2014-09-20,.169,
2012-09-20,Furnace,2014-09-20,.169,
2010-09-21,Furnace,2014-09-21,.177,
2011-09-21,Furnace,2014-09-21,.177,
2012-09-21,Furnace,2014-09-21,.177,
2011-09-22,Furnace,2014-09-22,.160,
2012-09-22,Furnace,2014-09-22,.160,
2012-09-23,Furnace,2014-09-23,.168,
2010-09-24,Furnace,2014-09-24,.162,
2011-09-24,Furnace,2014-09-24,.162,
2012-09-24,Furnace,2014-09-24,.162,
2010-09-26,Furnace,2014-09-26,.174,
2011-09-27,Furnace,2014-09-27,.182,
2012-09-27,Furnace,2014-09-27,.182,
2010-09-28,Furnace,2014-09-28,.167,
2011-09-28,Furnace,2014-09-28,.167,
2012-09-28,Furnace,2014-09-28,.167,
2010-09-29,Furnace,2014-09-29,.176,
2011-09-29,Furnace,2014-09-29,.176,
2012-09-29,Furnace,2014-09-29,.176,
2010-09-30,Furnace,2014-09-30,.171,
2011-09-30,Furnace,2014-09-30,.171,
2012-09-30,Furnace,2014-09-30,.171,
2010-10-01,Furnace,2014-10-01,.172,
2011-10-01,Furnace,2014-10-01,.172,
2010-10-02,Furnace,2014-10-02,.178,
2011-10-02,Furnace,2014-10-02,.178,
2012-10-02,Furnace,2014-10-02,.178,
2011-10-03,Furnace,2014-10-03,.180,
2012-10-03,Furnace,2014-10-03,.180,
2010-10-04,Furnace,2014-10-04,.181,
2012-10-04,Furnace,2014-10-04,.181,
2010-10-06,Furnace,2014-10-06,.168,
2011-10-06,Furnace,2014-10-06,.168,
2012-10-06,Furnace,2014-10-06,.168,
2010-10-07,Furnace,2014-10-07,.184,
2011-10-07,Furnace,2014-10-07,.184,
2010-10-08,Furnace,2014-10-08,.199,
2011-10-08,Furnace,2014-10-08,.199,
2012-10-08,Furnace,2014-10-08,.199,
2011-10-09,Furnace,2014-10-09,.179,
2012-10-09,Furnace,2014-10-09,.179,
2011-10-10,Furnace,2014-10-10,.160,
2010-10-11,Furnace,2014-10-11,.184,
2011-10-11,Furnace,2014-10-11,.184,
