purchase_date,type,capture_date,energy,warranty_date
2010-01-25,Microwave,2012-01-25,.004,
2013-02-13,Wine Cellar,2016-02-13,.151,
2012-08-09,Garage door,2015-08-09,.018,
2014-07-24,Fridge,2017-07-24,.005,
2013-07-17,Wine Cellar,2017-07-17,.148,
2010-03-01,Dish Washer,2013-03-01,.048,
2010-04-28,Dish Washer,2014-04-28,.001,
2016-08-27,Furnace,2019-08-27,.167,
2014-09-19,Furnace,2016-09-19,.020,
2011-06-22,Dish Washer,2015-06-22,.204,
2010-07-01,Wine Cellar,2013-07-01,.007,
2012-10-17,Wine Cellar,2015-10-17,.007,
2011-06-02,Furnace,2015-06-02,.228,
2016-09-17,Dish Washer,2020-09-17,.001,
2012-01-20,Furnace,2016-01-20,.294,
2016-07-10,Dish Washer,2018-07-10,.001,
2013-03-27,Microwave,2016-03-27,.004,
2015-07-15,Garage door,2018-07-15,.013,
2014-11-20,Dish Washer,2017-11-20,.293,
2012-10-02,Fridge,2014-10-02,.057,
2010-01-11,Garage door,2012-01-11,.013,
2012-10-03,Garage door,2016-10-03,.013,
2011-09-01,Fridge,2013-09-01,.034,
2012-06-04,Wine Cellar,2015-06-04,.008,
2010-08-24,Garage door,2014-08-24,.013,
2014-04-09,Fridge,2018-04-09,.099,
2016-10-24,Dish Washer,2019-10-24,.001,
2012-07-01,Fridge,2015-07-01,.061,
2011-10-23,Microwave,2013-10-23,.004,
2013-09-04,Dish Washer,2016-09-04,.069,
2010-08-17,Garage door,2012-08-17,.019,
2010-11-22,Garage door,2012-11-22,.013,
2012-06-22,Fridge,2014-06-22,.005,
2016-04-11,Fridge,2019-04-11,.056,
2010-06-22,Furnace,2014-06-22,.069,
2012-10-30,Garage door,2015-10-30,.013,
2011-05-24,Fridge,2015-05-24,.136,
2016-11-11,Furnace,2020-11-11,.268,
2013-09-07,Fridge,2015-09-07,.144,
2014-02-25,Furnace,2017-02-25,.021,
2011-05-27,Fridge,2013-05-27,.093,
2011-10-26,Garage door,2014-10-26,.013,
2013-01-16,Furnace,2015-01-16,.041,
2010-08-10,Garage door,2013-08-10,.013,
2016-05-08,Wine Cellar,2020-05-08,.008,
2016-10-15,Dish Washer,2018-10-15,.051,
2015-10-08,Dish Washer,2019-10-08,.001,
2016-02-01,Dish Washer,2018-02-01,.001,
2010-12-01,Garage door,2013-12-01,.013,
2012-01-16,Furnace,2015-01-16,.021,
2014-12-08,Dish Washer,2016-12-08,.001,
2014-02-03,Furnace,2017-02-03,.020,
2013-12-29,Wine Cellar,2015-12-29,.114,
2016-10-03,Garage door,2020-10-03,.016,
2011-03-02,Microwave,2015-03-02,.004,
2010-09-25,Furnace,2012-09-25,.375,
2011-10-09,Fridge,2013-10-09,.043,
2014-06-24,Dish Washer,2016-06-24,.001,
2014-01-20,Wine Cellar,2016-01-20,.133,
2011-06-04,Wine Cellar,2015-06-04,.007,
2011-12-11,Furnace,2013-12-11,.303,
2014-01-27,Furnace,2018-01-27,.020,
2013-11-19,Microwave,2016-11-19,.015,
2010-11-11,Fridge,2014-11-11,.053,
2011-02-14,Furnace,2015-02-14,.177,
2014-07-03,Garage door,2017-07-03,.013,
2012-06-15,Wine Cellar,2016-06-15,.070,
2016-09-19,Microwave,2018-09-19,.003,
2014-08-22,Fridge,2018-08-22,.139,
2012-08-24,Furnace,2014-08-24,.134,
2012-07-07,Wine Cellar,2016-07-07,.007,
2015-04-04,Dish Washer,2018-04-04,.001,
2013-06-06,Furnace,2016-06-06,.021,
2015-05-11,Fridge,2017-05-11,.064,
2013-05-20,Furnace,2015-05-20,.021,
2015-01-09,Fridge,2019-01-09,.060,
2012-08-01,Furnace,2016-08-01,.114,
2012-07-12,Wine Cellar,2015-07-12,.033,
2015-11-27,Garage door,2018-11-27,.014,
2016-04-04,Dish Washer,2018-04-04,.001,
2010-04-14,Microwave,2013-04-14,.004,
2010-03-13,Furnace,2013-03-13,.301,
2016-06-04,Wine Cellar,2020-06-04,.008,
2015-12-11,Wine Cellar,2018-12-11,.008,
2013-10-15,Wine Cellar,2015-10-15,.099,
2015-08-21,Microwave,2019-08-21,.003,
2014-03-02,Furnace,2017-03-02,.021,
2011-12-22,Wine Cellar,2014-12-22,.007,
2013-10-16,Microwave,2017-10-16,.004,
2012-09-29,Furnace,2015-09-29,.021,
2016-07-19,Dish Washer,2019-07-19,.001,
2014-07-17,Fridge,2017-07-17,.152,
2016-02-19,Wine Cellar,2019-02-19,.034,
2013-05-19,Dish Washer,2016-05-19,.001,
2015-05-27,Wine Cellar,2017-05-27,.136,
2013-02-17,Microwave,2015-02-17,.067,
2014-12-26,Garage door,2018-12-26,.013,
2011-01-02,Fridge,2013-01-02,.059,
2010-04-26,Dish Washer,2012-04-26,.001,
2014-09-29,Wine Cellar,2018-09-29,.007,
2011-03-15,Furnace,2014-03-15,.129,
2016-10-20,Garage door,2018-10-20,.013,
2012-01-23,Fridge,2015-01-23,.259,
2014-02-05,Wine Cellar,2017-02-05,.080,
2012-12-22,Wine Cellar,2014-12-22,.067,
2014-06-02,Furnace,2017-06-02,.020,
2013-11-14,Microwave,2016-11-14,.004,
2016-07-14,Dish Washer,2020-07-14,.001,
2011-11-03,Furnace,2013-11-03,.020,
2015-04-05,Garage door,2017-04-05,.013,
2016-08-13,Wine Cellar,2020-08-13,.035,
2011-10-31,Dish Washer,2014-10-31,.001,
2014-01-18,Furnace,2016-01-18,.020,
2011-06-07,Wine Cellar,2013-06-07,.007,
2015-01-25,Garage door,2017-01-25,.013,
2015-03-16,Fridge,2018-03-16,.005,
2013-04-13,Fridge,2017-04-13,.052,
2011-02-09,Dish Washer,2014-02-09,.001,
2013-08-14,Microwave,2016-08-14,.004,
2013-05-03,Dish Washer,2015-05-03,.001,
2015-08-25,Fridge,2018-08-25,.014,
2011-02-27,Wine Cellar,2015-02-27,.056,
2015-09-26,Furnace,2017-09-26,.020,
2012-07-28,Furnace,2014-07-28,.290,
2014-05-04,Furnace,2018-05-04,.021,
2013-08-12,Garage door,2017-08-12,.019,
2016-05-07,Microwave,2018-05-07,.003,
2012-02-23,Wine Cellar,2016-02-23,.007,
2016-04-07,Fridge,2018-04-07,.059,
2013-10-06,Garage door,2015-10-06,.012,
2011-02-04,Dish Washer,2014-02-04,.271,
2016-05-24,Fridge,2019-05-24,.038,
2012-03-28,Wine Cellar,2014-03-28,.007,
2016-05-10,Garage door,2019-05-10,.014,
2016-07-31,Microwave,2020-07-31,.044,
2015-01-29,Furnace,2019-01-29,.021,
2011-08-09,Wine Cellar,2014-08-09,.007,
2014-09-16,Furnace,2018-09-16,.020,
2011-10-29,Furnace,2013-10-29,.021,
2015-03-02,Fridge,2017-03-02,.035,
2010-05-03,Dish Washer,2014-05-03,.001,
2010-10-28,Garage door,2014-10-28,.012,
2013-07-29,Microwave,2015-07-29,.011,
2014-02-05,Fridge,2017-02-05,.041,
2016-09-24,Microwave,2018-09-24,.027,
2012-01-02,Dish Washer,2016-01-02,.001,
2010-02-13,Dish Washer,2012-02-13,.001,
2015-12-29,Dish Washer,2018-12-29,.001,
2010-05-19,Fridge,2013-05-19,.037,
2011-02-09,Furnace,2015-02-09,.233,
2012-10-27,Microwave,2014-10-27,.004,
2011-06-25,Garage door,2013-06-25,.013,
2014-09-11,Dish Washer,2017-09-11,.001,
2014-05-15,Fridge,2016-05-15,.005,
2013-06-15,Garage door,2015-06-15,.013,
2012-06-29,Furnace,2015-06-29,.190,
2015-07-29,Wine Cellar,2018-07-29,.008,
2014-06-04,Dish Washer,2018-06-04,.001,
2011-01-04,Furnace,2014-01-04,.012,
2014-02-28,Microwave,2018-02-28,.004,
2015-09-16,Garage door,2019-09-16,.013,
2016-07-01,Fridge,2020-07-01,.112,
2015-10-18,Furnace,2017-10-18,.156,
2013-04-08,Wine Cellar,2017-04-08,.147,
2016-06-17,Garage door,2020-06-17,.015,
2011-06-04,Dish Washer,2013-06-04,.001,
2011-05-19,Fridge,2015-05-19,.128,
2010-11-27,Furnace,2013-11-27,.101,
2014-05-13,Fridge,2017-05-13,.073,
2015-10-22,Fridge,2017-10-22,.074,
2011-09-20,Fridge,2013-09-20,.163,
2011-11-01,Wine Cellar,2014-11-01,.059,
2010-10-26,Microwave,2014-10-26,.030,
2010-06-03,Wine Cellar,2012-06-03,.007,
2010-04-07,Fridge,2014-04-07,.022,
2012-08-18,Garage door,2015-08-18,.013,
2011-01-28,Dish Washer,2013-01-28,.001,
2013-11-22,Microwave,2016-11-22,.004,
2016-11-14,Dish Washer,2018-11-14,.001,
2015-05-30,Wine Cellar,2017-05-30,.039,
2016-09-24,Fridge,2018-09-24,.169,
2014-03-14,Wine Cellar,2016-03-14,.008,
2015-01-27,Microwave,2018-01-27,.004,
2013-02-03,Dish Washer,2015-02-03,.001,
2010-07-22,Furnace,2014-07-22,.021,
2013-02-21,Wine Cellar,2016-02-21,.044,
2013-11-16,Dish Washer,2016-11-16,.001,
2013-09-04,Fridge,2015-09-04,.118,
2016-01-29,Garage door,2018-01-29,.013,
2014-03-18,Dish Washer,2018-03-18,.001,
2016-05-27,Fridge,2020-05-27,.073,
2010-07-16,Fridge,2012-07-16,.136,
2014-09-24,Furnace,2018-09-24,.039,
2012-11-02,Garage door,2016-11-02,.013,
2016-10-22,Microwave,2019-10-22,.003,
2014-06-17,Fridge,2017-06-17,.136,
2010-03-01,Microwave,2012-03-01,.016,
2010-10-23,Furnace,2013-10-23,.239,
2012-01-08,Furnace,2015-01-08,.495,
2015-05-19,Wine Cellar,2017-05-19,.037,
2013-12-19,Furnace,2015-12-19,.021,
2015-12-07,Microwave,2017-12-07,.085,
2010-02-01,Furnace,2013-02-01,.021,
2014-07-16,Fridge,2016-07-16,.102,
2013-10-21,Furnace,2016-10-21,.021,
2013-10-24,Microwave,2017-10-24,.004,
2010-05-23,Fridge,2012-05-23,.014,
2012-03-20,Wine Cellar,2014-03-20,.007,
2013-09-29,Microwave,2015-09-29,.013,
2015-01-09,Microwave,2019-01-09,.018,
2015-05-10,Furnace,2018-05-10,.021,
2013-02-02,Microwave,2016-02-02,.012,
2012-03-13,Wine Cellar,2015-03-13,.055,
2015-12-06,Furnace,2018-12-06,.021,
2016-09-27,Microwave,2018-09-27,.003,
2014-03-05,Furnace,2017-03-05,.020,
2015-07-02,Dish Washer,2018-07-02,.001,
2016-06-23,Fridge,2019-06-23,.105,
2010-11-10,Fridge,2013-11-10,.046,
2010-10-30,Fridge,2013-10-30,.054,
2011-03-09,Dish Washer,2015-03-09,.001,
2013-03-05,Wine Cellar,2016-03-05,.056,
2010-08-30,Furnace,2013-08-30,.340,
2016-01-06,Fridge,2018-01-06,.065,
2015-02-06,Furnace,2019-02-06,.021,
2010-02-01,Wine Cellar,2014-02-01,.124,
2016-08-02,Dish Washer,2019-08-02,.001,
2012-12-02,Wine Cellar,2016-12-02,.048,
2013-08-28,Furnace,2015-08-28,.021,
2013-08-18,Fridge,2017-08-18,.050,
2012-10-09,Wine Cellar,2015-10-09,.126,
2013-02-06,Fridge,2015-02-06,.057,
2013-02-10,Fridge,2016-02-10,.054,
2012-12-07,Furnace,2014-12-07,.270,
2013-05-23,Furnace,2015-05-23,.020,
2014-01-09,Dish Washer,2017-01-09,.001,
2010-05-06,Dish Washer,2014-05-06,.001,
2014-12-01,Furnace,2016-12-01,.044,
2011-02-06,Furnace,2015-02-06,.389,
2010-03-31,Dish Washer,2013-03-31,.001,
2011-06-16,Dish Washer,2014-06-16,.001,
2015-05-17,Furnace,2017-05-17,.020,
2015-06-06,Dish Washer,2017-06-06,.001,
2011-09-06,Fridge,2015-09-06,.049,
2016-09-28,Fridge,2019-09-28,.056,
2012-05-13,Garage door,2015-05-13,.013,
2012-02-20,Fridge,2016-02-20,.005,
2015-09-16,Microwave,2018-09-16,.003,
2016-02-06,Garage door,2020-02-06,.013,
2010-07-21,Microwave,2014-07-21,.004,
2012-01-19,Fridge,2016-01-19,.057,
2015-10-03,Wine Cellar,2019-10-03,.008,
2011-12-21,Fridge,2013-12-21,.058,
2012-11-21,Fridge,2016-11-21,.073,
2013-05-11,Dish Washer,2015-05-11,.001,
2010-06-06,Microwave,2012-06-06,.004,
2010-07-12,Microwave,2013-07-12,.013,
2014-12-05,Fridge,2018-12-05,.114,
2015-02-13,Furnace,2018-02-13,.031,
2015-02-11,Wine Cellar,2017-02-11,.008,
2012-09-05,Furnace,2016-09-05,.035,
2011-06-21,Furnace,2015-06-21,.046,
2010-10-29,Microwave,2012-10-29,.004,
2013-08-09,Dish Washer,2017-08-09,.001,
2011-02-22,Wine Cellar,2013-02-22,.007,
2011-02-28,Garage door,2014-02-28,.018,
2016-01-15,Fridge,2019-01-15,.080,
2012-05-24,Dish Washer,2016-05-24,.001,
2012-10-19,Microwave,2014-10-19,.004,
2011-02-17,Furnace,2015-02-17,.138,
2016-03-27,Dish Washer,2018-03-27,.445,
2014-11-19,Garage door,2016-11-19,.015,
2012-03-27,Furnace,2016-03-27,.021,
2012-05-06,Fridge,2016-05-06,.046,
2016-04-10,Wine Cellar,2018-04-10,.008,
2013-07-11,Fridge,2017-07-11,.133,
2015-04-16,Microwave,2019-04-16,.004,
2010-03-04,Dish Washer,2013-03-04,.621,
2014-02-21,Dish Washer,2017-02-21,.001,
2014-09-02,Wine Cellar,2016-09-02,.008,
2016-10-28,Furnace,2019-10-28,.061,
2014-03-30,Fridge,2016-03-30,.005,
2013-01-30,Fridge,2017-01-30,.063,
2010-08-28,Fridge,2012-08-28,.057,
2010-10-03,Fridge,2013-10-03,.043,
2010-08-14,Garage door,2012-08-14,.013,
2011-04-09,Microwave,2013-04-09,.004,
2011-05-15,Microwave,2014-05-15,.004,
2013-07-05,Furnace,2015-07-05,.021,
2015-04-11,Microwave,2019-04-11,.003,
2015-12-12,Fridge,2019-12-12,.057,
2016-05-15,Microwave,2018-05-15,.003,
2014-09-27,Furnace,2016-09-27,.033,
2014-03-23,Wine Cellar,2017-03-23,.046,
2014-05-25,Wine Cellar,2018-05-25,.009,
2013-09-27,Dish Washer,2017-09-27,.001,
2013-10-27,Wine Cellar,2017-10-27,.088,
2012-01-01,Garage door,2015-01-01,.013,
2012-07-23,Microwave,2015-07-23,.009,
2012-06-06,Microwave,2014-06-06,.004,
2011-10-09,Microwave,2013-10-09,.004,
2013-08-08,Fridge,2015-08-08,.134,
2014-11-01,Furnace,2018-11-01,.021,
2012-07-31,Fridge,2016-07-31,.064,
2010-09-19,Dish Washer,2013-09-19,.014,
2010-02-22,Furnace,2012-02-22,.221,
2012-05-31,Dish Washer,2014-05-31,.001,
2011-05-27,Fridge,2015-05-27,.036,
2012-05-27,Wine Cellar,2015-05-27,.087,
2012-09-30,Garage door,2015-09-30,.013,
2011-11-23,Dish Washer,2015-11-23,.001,
2010-03-05,Garage door,2012-03-05,.013,
2013-11-30,Wine Cellar,2016-11-30,.018,
2015-07-28,Furnace,2019-07-28,.020,
2010-09-18,Dish Washer,2014-09-18,.601,
2015-06-15,Furnace,2019-06-15,.363,
2016-02-24,Garage door,2019-02-24,.013,
2015-02-09,Furnace,2017-02-09,.021,
2016-08-26,Furnace,2018-08-26,.179,
2012-08-26,Microwave,2014-08-26,.110,
2016-09-01,Fridge,2020-09-01,.103,
2011-01-10,Fridge,2013-01-10,.035,
2010-11-10,Wine Cellar,2013-11-10,.007,
2010-12-16,Wine Cellar,2014-12-16,.020,
2016-06-21,Furnace,2019-06-21,.262,
2010-04-10,Fridge,2012-04-10,.059,
2011-10-02,Microwave,2014-10-02,.013,
2013-10-09,Dish Washer,2016-10-09,.001,
2013-02-26,Fridge,2017-02-26,.115,
2011-04-28,Wine Cellar,2013-04-28,.007,
2016-02-06,Dish Washer,2020-02-06,.001,
2015-01-08,Fridge,2018-01-08,.061,
2010-08-30,Fridge,2014-08-30,.052,
2010-02-23,Wine Cellar,2014-02-23,.034,
2016-02-20,Dish Washer,2018-02-20,.001,
2015-08-04,Furnace,2018-08-04,.028,
2011-02-14,Microwave,2015-02-14,.009,
2015-11-18,Dish Washer,2018-11-18,.001,
2010-02-27,Furnace,2013-02-27,.118,
2010-12-09,Microwave,2013-12-09,.004,
2013-02-05,Wine Cellar,2016-02-05,.055,
2010-06-02,Fridge,2013-06-02,.048,
2016-09-03,Microwave,2018-09-03,.003,
2012-02-22,Furnace,2014-02-22,.416,
2015-04-21,Fridge,2018-04-21,.076,
2011-10-04,Furnace,2013-10-04,.021,
2015-01-06,Dish Washer,2017-01-06,.001,
2014-12-27,Furnace,2016-12-27,.051,
2013-06-08,Fridge,2015-06-08,.047,
2011-12-21,Dish Washer,2014-12-21,.001,
2011-06-29,Dish Washer,2013-06-29,.001,
2010-06-08,Garage door,2012-06-08,.013,
2011-07-02,Microwave,2015-07-02,.023,
2013-01-22,Microwave,2015-01-22,.003,
2014-08-17,Furnace,2018-08-17,.230,
2010-06-22,Fridge,2014-06-22,.048,
2014-10-30,Furnace,2017-10-30,.020,
2010-05-26,Microwave,2014-05-26,.004,
2011-01-18,Furnace,2014-01-18,.033,
2013-08-09,Fridge,2015-08-09,.029,
2010-07-17,Furnace,2013-07-17,.020,
2013-03-08,Furnace,2017-03-08,.020,
2015-03-03,Furnace,2018-03-03,.020,
2011-02-06,Wine Cellar,2015-02-06,.007,
2016-03-25,Furnace,2018-03-25,.280,
2012-10-19,Wine Cellar,2016-10-19,.007,
2012-09-21,Fridge,2016-09-21,.051,
2012-12-18,Furnace,2014-12-18,.021,
2010-12-17,Fridge,2012-12-17,.088,
2015-02-14,Wine Cellar,2018-02-14,.142,
2014-02-09,Furnace,2017-02-09,.020,
2013-09-06,Dish Washer,2017-09-06,.001,
2010-08-31,Furnace,2013-08-31,.066,
2011-07-09,Garage door,2015-07-09,.018,
2011-04-28,Fridge,2015-04-28,.171,
2011-04-24,Wine Cellar,2015-04-24,.037,
2016-10-17,Furnace,2019-10-17,.042,
2015-08-26,Furnace,2019-08-26,.021,
2016-06-13,Wine Cellar,2020-06-13,.008,
2013-09-09,Fridge,2016-09-09,.063,
2011-02-28,Wine Cellar,2013-02-28,.065,
2013-05-07,Wine Cellar,2017-05-07,.068,
2013-11-07,Dish Washer,2017-11-07,.001,
2015-09-23,Fridge,2018-09-23,.040,
2010-01-10,Wine Cellar,2012-01-10,.007,
2011-01-14,Furnace,2013-01-14,.114,
2016-04-02,Fridge,2019-04-02,.158,
2014-01-20,Dish Washer,2016-01-20,.001,
2011-06-28,Microwave,2014-06-28,.012,
2011-04-19,Fridge,2013-04-19,.052,
2011-10-20,Dish Washer,2014-10-20,.069,
2010-05-11,Garage door,2013-05-11,.014,
2014-12-23,Dish Washer,2016-12-23,.001,
2013-04-07,Fridge,2015-04-07,.127,
2012-01-18,Fridge,2016-01-18,.034,
2014-02-12,Furnace,2018-02-12,.020,
2014-06-13,Garage door,2018-06-13,.013,
2010-05-25,Microwave,2014-05-25,.009,
2015-05-21,Fridge,2018-05-21,.052,
2010-09-01,Dish Washer,2014-09-01,.001,
2010-08-03,Fridge,2013-08-03,.113,
2016-09-12,Dish Washer,2019-09-12,.001,
2015-02-26,Dish Washer,2018-02-26,.001,
2015-05-15,Microwave,2019-05-15,.009,
2011-05-04,Fridge,2013-05-04,.058,
2014-06-07,Microwave,2018-06-07,.004,
2013-06-03,Wine Cellar,2015-06-03,.038,
2012-05-21,Fridge,2016-05-21,.052,
2016-06-01,Furnace,2019-06-01,.021,
2012-06-04,Fridge,2016-06-04,.045,
2013-10-13,Microwave,2015-10-13,.004,
2014-03-03,Dish Washer,2016-03-03,.001,
2010-07-02,Dish Washer,2014-07-02,.001,
2016-03-29,Wine Cellar,2019-03-29,.008,
2012-12-07,Fridge,2016-12-07,.050,
2014-12-09,Wine Cellar,2016-12-09,.087,
2013-02-23,Microwave,2015-02-23,.004,
2015-11-13,Fridge,2019-11-13,.054,
2013-04-17,Dish Washer,2015-04-17,.001,
2011-11-05,Furnace,2013-11-05,.107,
2012-04-14,Garage door,2015-04-14,.014,
2010-02-25,Wine Cellar,2012-02-25,.007,
2012-03-12,Wine Cellar,2014-03-12,.007,
2012-05-30,Dish Washer,2015-05-30,.001,
2013-08-10,Furnace,2017-08-10,.021,
2011-03-04,Fridge,2013-03-04,.052,
2015-03-05,Fridge,2018-03-05,.089,
2015-10-02,Furnace,2017-10-02,.022,
2011-09-30,Fridge,2015-09-30,.094,
2015-09-11,Microwave,2018-09-11,.003,
2015-03-01,Wine Cellar,2018-03-01,.053,
2013-05-21,Furnace,2016-05-21,.020,
2010-05-03,Fridge,2013-05-03,.005,
2016-01-24,Dish Washer,2020-01-24,.040,
2012-11-01,Dish Washer,2016-11-01,.001,
2012-09-06,Microwave,2014-09-06,.004,
2011-10-22,Garage door,2014-10-22,.013,
2010-08-23,Dish Washer,2012-08-23,.001,
2011-08-02,Wine Cellar,2013-08-02,.040,
2012-09-16,Garage door,2015-09-16,.013,
2010-12-11,Garage door,2012-12-11,.014,
2013-05-22,Furnace,2015-05-22,.037,
2014-10-16,Fridge,2017-10-16,.130,
2011-02-21,Fridge,2014-02-21,.058,
2014-01-03,Microwave,2018-01-03,.017,
2012-03-15,Wine Cellar,2015-03-15,.008,
2013-05-05,Furnace,2015-05-05,.038,
2013-08-16,Microwave,2017-08-16,.004,
2010-02-12,Furnace,2013-02-12,.246,
2015-12-18,Furnace,2017-12-18,.021,
2015-01-10,Furnace,2017-01-10,.027,
2010-09-02,Dish Washer,2014-09-02,.052,
2014-02-05,Dish Washer,2017-02-05,.001,
2015-01-11,Furnace,2017-01-11,.020,
2014-02-04,Dish Washer,2017-02-04,.001,
2013-08-06,Furnace,2016-08-06,.020,
2014-12-10,Microwave,2018-12-10,.013,
2011-07-07,Wine Cellar,2014-07-07,.007,
2014-07-27,Fridge,2016-07-27,.136,
2012-04-13,Furnace,2014-04-13,.070,
2011-05-07,Dish Washer,2015-05-07,.274,
2011-02-17,Wine Cellar,2014-02-17,.007,
2014-08-24,Furnace,2016-08-24,.019,
2016-11-02,Furnace,2020-11-02,.046,
2014-01-02,Microwave,2018-01-02,.004,
2014-01-22,Wine Cellar,2016-01-22,.096,
2010-08-29,Fridge,2012-08-29,.038,
2011-01-07,Furnace,2015-01-07,.019,
2010-07-28,Furnace,2012-07-28,.019,
2012-05-02,Furnace,2016-05-02,.021,
2012-07-29,Wine Cellar,2014-07-29,.036,
2015-05-17,Wine Cellar,2018-05-17,.045,
2010-07-24,Garage door,2012-07-24,.013,
2010-04-02,Wine Cellar,2014-04-02,.007,
2013-09-02,Dish Washer,2015-09-02,.001,
2010-08-07,Microwave,2013-08-07,.004,
2011-07-15,Dish Washer,2013-07-15,.001,
2014-04-28,Dish Washer,2018-04-28,.001,
2015-09-07,Garage door,2019-09-07,.013,
2016-03-09,Wine Cellar,2018-03-09,.008,
2014-08-27,Fridge,2016-08-27,.056,
2015-05-20,Dish Washer,2019-05-20,.001,
2014-02-27,Wine Cellar,2018-02-27,.041,
2012-11-20,Furnace,2015-11-20,.554,
2012-10-20,Furnace,2016-10-20,.064,
2012-04-29,Furnace,2014-04-29,.322,
2010-01-23,Garage door,2013-01-23,.013,
2012-05-05,Fridge,2016-05-05,.041,
2013-08-11,Furnace,2017-08-11,.043,
2011-03-03,Fridge,2013-03-03,.047,
2016-06-18,Fridge,2020-06-18,.053,
2013-05-03,Wine Cellar,2015-05-03,.065,
2016-06-11,Dish Washer,2019-06-11,.001,
2013-05-08,Wine Cellar,2017-05-08,.134,
2010-09-23,Dish Washer,2012-09-23,.001,
2016-04-01,Fridge,2019-04-01,.111,
2011-10-29,Furnace,2015-10-29,.020,
2014-09-11,Wine Cellar,2017-09-11,.008,
2013-09-01,Microwave,2017-09-01,.003,
2013-05-21,Furnace,2015-05-21,.020,
2015-06-06,Wine Cellar,2019-06-06,.051,
2010-04-04,Microwave,2013-04-04,.004,
2010-05-05,Wine Cellar,2012-05-05,.029,
2011-07-14,Wine Cellar,2013-07-14,.007,
2012-10-13,Dish Washer,2016-10-13,.001,
2012-09-25,Microwave,2014-09-25,.004,
2010-12-26,Furnace,2012-12-26,.145,
2015-02-08,Furnace,2019-02-08,.020,
2011-11-24,Fridge,2014-11-24,.040,
2016-08-10,Microwave,2020-08-10,.003,
2015-08-08,Wine Cellar,2018-08-08,.051,
2013-05-19,Microwave,2017-05-19,.004,
2012-11-27,Dish Washer,2016-11-27,.001,
2010-11-03,Wine Cellar,2013-11-03,.121,
2010-09-17,Furnace,2014-09-17,.246,
2014-05-25,Dish Washer,2018-05-25,.001,
2014-09-21,Dish Washer,2017-09-21,.001,
2012-08-22,Furnace,2016-08-22,.154,
2013-03-27,Wine Cellar,2017-03-27,.073,
2016-06-28,Furnace,2019-06-28,.313,
2011-12-02,Garage door,2014-12-02,.017,
2013-05-13,Dish Washer,2015-05-13,.312,
2010-04-18,Wine Cellar,2012-04-18,.023,
2013-03-12,Wine Cellar,2017-03-12,.075,
2013-12-31,Furnace,2017-12-31,.021,
2015-01-22,Dish Washer,2019-01-22,.001,
2015-01-04,Wine Cellar,2019-01-04,.033,
2012-08-04,Fridge,2014-08-04,.068,
2014-05-21,Dish Washer,2017-05-21,.001,
2013-02-12,Furnace,2015-02-12,.023,
2011-03-20,Garage door,2013-03-20,.013,
2015-07-04,Wine Cellar,2017-07-04,.007,
2012-05-30,Wine Cellar,2015-05-30,.007,
2010-09-15,Dish Washer,2014-09-15,.292,
2013-10-01,Dish Washer,2016-10-01,.001,
2010-02-25,Furnace,2012-02-25,.021,
2010-09-21,Microwave,2014-09-21,.004,
2011-04-13,Dish Washer,2015-04-13,.001,
2012-04-15,Furnace,2015-04-15,.131,
2012-09-22,Garage door,2015-09-22,.013,
2014-11-27,Furnace,2017-11-27,.020,
2014-04-07,Fridge,2016-04-07,.103,
2012-11-15,Garage door,2016-11-15,.013,
2011-08-18,Garage door,2013-08-18,.013,
2011-11-05,Fridge,2013-11-05,.038,
2016-02-24,Fridge,2019-02-24,.071,
2012-04-05,Microwave,2014-04-05,.108,
2010-08-27,Microwave,2013-08-27,.013,
2016-03-04,Furnace,2018-03-04,.178,
2014-02-01,Microwave,2018-02-01,.007,
2010-08-31,Fridge,2012-08-31,.033,
2015-11-05,Furnace,2019-11-05,.172,
2015-09-30,Furnace,2018-09-30,.120,
2011-01-28,Dish Washer,2015-01-28,.001,
2016-02-28,Dish Washer,2018-02-28,.001,
2013-11-25,Furnace,2016-11-25,.020,
2014-08-20,Furnace,2018-08-20,.022,
2012-11-10,Dish Washer,2016-11-10,.531,
2014-01-21,Microwave,2018-01-21,.004,
2013-12-27,Microwave,2016-12-27,.004,
2012-03-19,Furnace,2016-03-19,.110,
2012-02-12,Furnace,2015-02-12,.101,
2015-06-23,Fridge,2017-06-23,.005,
2015-07-29,Fridge,2018-07-29,.062,
2014-07-15,Furnace,2017-07-15,.020,
2011-05-08,Dish Washer,2013-05-08,.013,
2011-07-02,Furnace,2013-07-02,.185,
2012-05-10,Garage door,2015-05-10,.013,
2010-12-15,Fridge,2013-12-15,.072,
2016-06-06,Dish Washer,2019-06-06,.400,
2010-12-10,Wine Cellar,2013-12-10,.007,
2011-02-02,Garage door,2015-02-02,.012,
2015-07-25,Microwave,2019-07-25,.003,
2012-04-11,Furnace,2014-04-11,.020,
2016-03-19,Furnace,2020-03-19,.020,
2010-04-16,Furnace,2012-04-16,.111,
2012-04-22,Furnace,2014-04-22,.290,
2012-02-10,Fridge,2014-02-10,.041,
2011-07-18,Microwave,2013-07-18,.004,
2013-09-13,Dish Washer,2017-09-13,.030,
2015-07-13,Furnace,2017-07-13,.020,
2013-05-03,Furnace,2017-05-03,.020,
2015-01-02,Garage door,2018-01-02,.014,
2014-11-29,Dish Washer,2018-11-29,.001,
2016-10-06,Fridge,2020-10-06,.052,
2010-12-06,Fridge,2012-12-06,.026,
